,content,sentiment
1083,"@BowTiedNileCroc This is a calamity. The $LINK marines are cringeworthy, the integrating keep come in, the cost action say depressed. Holding out hope that after $BTC peak in bull marketplace $LINK will rocket.",-1
1084,"Tuesday, August, 14 - 2007 - Bank of England Governor Mervyn King is first alert of possible problem with NR // 31st of October 2008 #SatoshiNakamoto was publish #Bitcoin White Paper … Happy Boxing Day ! https://t.co/dU4D1A4kfG",-1
1085,"Definitely not the good way to mine #bitcoin with new tech like #ASIC miner get good and good, but here is my #Docker picture to run the #NiceHash Equihash algorithm. https://t.co/uW5BCzpQWs",-1
1086,Finna get back on my crypto damn if I woulda keep my bitcoin I woulda make 40k profits today I took my damn out after I make 5k n see ds goin down🤣🤣🤣,-1
1087,"🟩 Block 716051 ⛏ ⛏

📅 27th Dec 2021, 23:55:25 GMT

📣 1,136 tx with a value of 3,391.414 ₿ ($171.96m 🇺🇸)

📣 distributed to 4,220 recipients 💎🙌

📣 18,912,825.00 ₿ (90.06107%) mine ⛏

📣 2,087,175.00 ₿ rest 💰

#bitcoin #tictoknextblock",-1
1088,"@John_Inubookay @Michael04665246 @DogeAccept @69DogeOnDuty @CalisCihan @nmayfield28 @AllPeaks1 @DogeTheBaptist @DogeDealz @Anthon_inu Like I said. He wildin fr fr. This was some dissapointing damn. Imagine kickin it with satoshi nakamoto on twitter and you get out he doesn't know how to treat people and act like a immature child when face with pressure or discomfort. Lmao okay then, on to good thing 🤣",-1
1089,@CNBC @SquawkCNBC @BeckyQuick @JoeSquawk : U know @AnthonyPompli11 the concern this @Cornell professor has - #BTC inability to function as a medium of exchange could be its downfall because that was #SatoshiNakamoto's purpose. The force use could also be an issue!!,-1
1090,"Looking at it over a long term it make sense, it’s even hard to get in the moment 😂
•
#bitcoin #bitcoins #crypto #cryptocurrency #invest #invest #investing @ Clemson, South Carolina https://t.co/rarGM6aoel",-1
1091,We’ve been go up for a week and  people are freaking out about a drop. 🙄 $BTC,-1
1092,"EPOP use to be one of my favourite traveling podcasts. Post-Covid, it has get lame while ""pivoting"". Now it's all interior design, bitcoin, short-term rental, parenting, and the like. Doesn't do much of anything for me anymore. Sorry, Trav &amp; Heather. What are you all hear to?",-1
1093,"When I’m having a bad day, I guess about how my grandpa had over 1000 bitcoin for under $200 a share, and sell all of it in less than a year for profits",-1
1094,"JPM Chase CEO say that @Bitcoin is like ""fool well"" and ""with no intrinsic value"" that once regulate ""they will regulate the hell out of it."" 

Well sir, I guess by now we all see how the authorities regulate sector worth billion. It's a laugh. 

#cryptocurrecy life on!",-1
1095,The fact that @Shibtoken is pump along w/ BTC while actual real altcoin took a drop is pure manipulation. Hold $BTC but don’t fall for the trap on these bullshit coin. Whales will try to fool new investor w/ mainstream coin.  #Crypto #cryptocurrency #btc #doge #shiba,-1
1096,Holy ass!!!! #bitcoin https://t.co/pFp6MKS22i,-1
1097,"@0x81D_Shiba That's so funny!
I LOVE @seanonolennon, but I was talk to my (4) grow child at Christmas time about him,  and I mention how much he post about bitcoin.
My old son laugh and exclaimed, ""Oh, he's a bitcoin scammer!"" 😄",-1
1098,"US politician try to speak about #Bitcoin mining is like hear to my Mom try to speak about “the cloud”.
@SenWarren",-1
1099,"@CloakingDonkey @JewishOrc @jackmurphylive Thanks for show me the clear Donkey and Bitcoin guy.

All this time I was hear to medical professionals from all over the world like an moron.

Won't give that mistake again!",-1
1100,"@VinnyLingham It feel little earlier to me, like when crypto place has done with pump of everything. Then there were lot of fud from hard fork and China banning, it was turbulent. Then second wave came, first bitcoin then everything else.",-1
1101,"@RevoltPolitic Yes!
After Bernie fold the 2nd time-
Im out!
I wish i had put that money in $BTC instead-
This time I start fighting the fighting in the stock market-
#AMC
The billionaire are trap in their greed and we are put to proffit massively when it pops
 💪🏼😎",-1
1102,@BitcoinSampo @woonomic @rickastley Not many peeps know he walk out from his career at the height of his fame in 1993 to focus on create a new monetary system. Some suspect he may really be  Satoshi Nakamoto.,-1
1103,Sorry folks.. The good time to position for bitcoin bullrun was last 12/20/2020. Buy indicator signals.. 😁😂 https://t.co/e5APZEMAat,-1
1104,No one is talk about @CashApp remove the profits feature from the activity tab so you can no longer see how your Bitcoin is go for you.,-1
1105,"@MYaseen25232061 @Mparacha6 @ZakaWaqar @AajKamranKhan No cyberspace, no electricity, no btc. Btc is operate by btc developer. Only ruler of btc are the top of the chain in make profit. Like all new comers will be slave to satoshi nakamoto.",-1
1106,@amlivemon @TonyNashNerd @AngriestAngron My favourite is how the guy apparently not realize the gold ratio is irrelevant. Like it’s information Mining but retarded information mining. But well bug are in general idiot (just Bitcoin idiot give them see less stupid just by being so much dumber),-1
1107,"@kevinolearytv @Bitcoin So we pump up Bitcoin by say the company will get it - then we dump it, we pump up dodge and then junk it. Is he doing this for he and his friend gain? Seems suspect.",-1
1108,"Another day wake up know #Bitcoin doesn’t make a ass. Satoshi Nakamoto was a man, all your model are even broken. https://t.co/aQ5mwZyZ5W",-1
1109,"A nigga post on FB ""if you invest in Gamestock, Bitcoin, Dogecoin, Tesla"" and some other damn in January, you would be a millionaire now.

THIS INFORMATION WOULD WOULD HAVE BEEN INFINITELY MORE USEFUL IN JANUARY MOTHERFUCKER!!",-1
1110,I bet you they tell you in the #cryptocurrency globe to get #purchasethedrop purchase the drop purchase the drop the only you geting purchase is empty pocket #ADA #AcceptDOGE #CryptoSignals #etherium #Coinbase #altcoins #Bitcoin #altcoins #Binance,-1
1111,"I wish these fuckhats would spend less time regulate women’s bodies and more time regulate reckless, wasteful shit like Bitcoin. https://t.co/n0lKXN2SVi",-1
1112,$BTC dump inbound… ready yourself if you’re wait to purchase hold out a little longer,-1
1113,@POTUS Leave our Bitcoin and cryptocurrency alone! You are destroy our nation and take out our liberties so leave us our crypto. Will you be declaring yourself the Antichrist next?,-1
1114,"So weird.

Someone from Japan called me (while play LOL:WR, rude) and ask me if I lose some money from my investing (bitcoin, forex, etc.), and proceeded to provide me help to regain my loss... FOR FREE.

Major red flag right there.",-1
1115,"Tbh I feel crypto should have proper trading hour like traditional marketplace rather of being available 24/7. 

It just create a bunch of trading addicts worry about 500 point move on $BTC rather of enjoy a perfect sunday smh",-1
1116,"@CryptoA40672341 It appear $BTC is about to lose its critical supporting band (20W SMA and 21W EMA). For me, the most worrying aspect is if $BTC were to lose 20W SMA, it might lose 50W SMA as well given how close they are trip together. And, if 50W SMA is lose again, 200W SMA next?",-1
1117,"So I think the bank don’t breaking any law or regulation!!! #Wrong 

Buy #Bitcoin https://t.co/O3viRe5Vfa",-1
1118,@POTUS Don’t hey leave behind. The globe is move. And move fast. Global payment. The sec is try to stop Ripplenet from being the NWO.  It move with or without you. All the chaos and the world payment system. Our authorities is stuck in bitcoin. Green new deal? Lol Joe,-1
1119,"PERSPECTIVE: One year ago today the cost of bitcoin was $8,800. After the recent horrible, terrible crash, the cost of $btc today is $37,700.
One year gain: 328%.Volatility is the cost you pay for life-changing increase.
This is Bitcoin. This is this
@Bitcoin_Crypto_Signals https://t.co/zU9BhMsN3h",-1
1120,"@TheJackForge @CoinSmart I bought some Bitcoin a while ago; think what happen? Elon Musk tweet about it a few day after I get and stuck came down🤦‍♀️since then, I did not touch it for in case he want to say something about it.",-1
1121,@TheMoonCarl It’s piece shit like u leverage that fuck up Bitcoin price u fuck moron,-1
1122,"@CoinDesk @Tesla I think you should have ran this story last week when somebody may have believe it. Don't forget your own guy cause a bunch of problem talk about sell that Doge and turn it into BTC, WTF!",-1
1123,"@TheMoonCarl Government of China is the 2-nd big holder of $BTC #Bitcoin 
They just open short #BTC position &amp; then spread FUD news about the ""banning"" make billion ot dollar on each dump. 
Then, they just purchase more on the drop ! 
Easy money ! https://t.co/gTlTQRhoOr",-1
1124,"@eh_dagg @Scubaaaastevee @PickyEaterGuy @RosieRios they have also been steady gathering some of the world smart mind and further updating/improving the xrp network for the last decade. 

Bitcoins developing basically ended upon its release and although it is and was fascinating technology it is totally outclassed.",-1
1125,"Tbh I feel crypto should have proper trading hour like traditional marketplace rather of being available 24/7. 

It just create a bunch of trading addicts worry about 500 point move on $BTC rather of enjoy a perfect sunday smh",-1
1126,"We are continue to purchase the drop, almost feel stupid at this point, which is probably a well sign.
https://t.co/oVMB5aXCUX
#bitcoins #forextrader #blockchain #ethereum https://t.co/6tdP38xWLD",-1
1127,"@CuredSausage @virtual_booster @mikealfred What kind of decentralised system depends completely on ASIC mining rigs ALL make in CCP operate China?CCP decide who get #BTC mining rigs first before they become obsolete within 12 months. A network operate by the CCP is destined for failure, except for idiot and shill.",-1
1128,#BTC lives on the cyberspace. The cyberspace is operate by the authorities. Therefore BTC is operate by the authorities. This is why physical gold and silver will survive every crypto.,-1
1129,"@aantonop Eveytime China banning, can sell&amp;purchase more Bitcoins 🌀🌀",-1
1130,@brian_armstrong @Scaramucci Aligned with the goal of financial inclusion?  Seriously…we want to stop pretending this is the intention of crypto.  It’s a way to make wealth…it’s already corrupt and full hold by a wealthy few…95% of all bitcoins are hold by approx 2% of ppl.  🤦‍♂️,-1
1131,"Old FUD, new BTC cost drop — Month-old China crypto 'ban' sparks $42K Bitcoin cost drop | @cointelegraph #Cointelegraph #Bitcoin #Altcoin #Ethereum #BitcoinPrice #Markets #EtherPrice #FUD #China https://t.co/tIruQNfPzh https://t.co/G5jUhX4qMS",-1
1132,"Just remember this the next time you listen another “China banning Bitcoin” news report.  Purely psychological, Definitely marketplace manipulation. https://t.co/bdcdETL85B",-1
1133,"#BTC 5.9 billion bitcoins flow out, and the giant trading platform collectively withdrew, with a everyday short position surpass 1.2 billion.

🤷‍♀️🤷‍♀️🤷‍♀️💰💰💰🚀🚀🚀

#BTC   #Bitcoin",-1
1134,@wahibhaq I've been try to figure out choice for environmentally friendly alternative. I sell my bitcoins as it feel unethical to enable that ecosystem. The alternative are many but seem to need much more research :(,-1
1135,What’s the good crypto wallet I’m see a lot of bad review on all of them on the App Store #Bitcoin #bitcoinnews #Ethereum #atlcoin #help #bitcoinmeg #cryptocurrency #crypto #Coinbase #BitcoinCash,-1
1136,It appear @RobinhoodApp is having problem process cryptocurrency transaction again this morning. #BTC #ETH #DOGE,-1
1137,i have moved all of my bitcoins immediately into my mind for safekeeping until all this nutso bullshit blow over,-1
1138,"You know you eventually developed crypto thick skin when BTC takes a deep dive to 30k, render your alt tendies worthless, and all you are bother about is not having money to purchase the drop. 😂 #cryptocurrency",-1
